epoch:0, self loss:3864761.7665, cross loss:2960124.1884, G loss:978.9451, D loss:242.3291, reg loss:318744.9453
test: movie: hr:0.3725,ndcg:0.2071,mrr:0.1568, book: hr:0.2281,ndcg:0.1382,mrr:0.1108
epoch:1, self loss:100883.6470, cross loss:89099.1901, G loss:2098.0666, D loss:45.6908, reg loss:29011.4538
test: movie: hr:0.4137,ndcg:0.2360,mrr:0.1818, book: hr:0.2827,ndcg:0.1731,mrr:0.1395
epoch:2, self loss:84286.5918, cross loss:79753.8159, G loss:2531.1862, D loss:27.1650, reg loss:11592.7364
test: movie: hr:0.4193,ndcg:0.2376,mrr:0.1822, book: hr:0.2966,ndcg:0.1797,mrr:0.1437
epoch:3, self loss:75043.5548, cross loss:73971.3401, G loss:2748.1842, D loss:19.8386, reg loss:10680.3272
test: movie: hr:0.4213,ndcg:0.2383,mrr:0.1826, book: hr:0.3028,ndcg:0.1826,mrr:0.1457
epoch:4, self loss:69259.1676, cross loss:69372.1311, G loss:2878.7893, D loss:16.9897, reg loss:9794.0501
test: movie: hr:0.4216,ndcg:0.2396,mrr:0.1842, book: hr:0.3052,ndcg:0.1840,mrr:0.1468
epoch:5, self loss:68072.5419, cross loss:68810.4329, G loss:3001.5209, D loss:14.1560, reg loss:8850.5548
test: movie: hr:0.4230,ndcg:0.2386,mrr:0.1825, book: hr:0.3049,ndcg:0.1835,mrr:0.1463
epoch:6, self loss:66581.3943, cross loss:67626.4694, G loss:3126.9633, D loss:12.7030, reg loss:8025.1111
test: movie: hr:0.4210,ndcg:0.2392,mrr:0.1837, book: hr:0.3056,ndcg:0.1832,mrr:0.1458
epoch:7, self loss:65293.4685, cross loss:66423.0509, G loss:3185.0779, D loss:11.3210, reg loss:7451.9998
test: movie: hr:0.4241,ndcg:0.2418,mrr:0.1863, book: hr:0.3063,ndcg:0.1829,mrr:0.1451
epoch:8, self loss:63141.8683, cross loss:64529.3995, G loss:3287.7612, D loss:10.3736, reg loss:6898.5845
test: movie: hr:0.4269,ndcg:0.2428,mrr:0.1866, book: hr:0.3060,ndcg:0.1843,mrr:0.1470
epoch:9, self loss:63283.9309, cross loss:64561.0027, G loss:3329.1660, D loss:9.6099, reg loss:6489.7283
test: movie: hr:0.4312,ndcg:0.2450,mrr:0.1883, book: hr:0.3096,ndcg:0.1857,mrr:0.1478
epoch:10, self loss:63308.9483, cross loss:64711.8241, G loss:3316.6119, D loss:10.0369, reg loss:6141.6233
test: movie: hr:0.4326,ndcg:0.2471,mrr:0.1906, book: hr:0.3076,ndcg:0.1845,mrr:0.1468
epoch:11, self loss:62939.8609, cross loss:64499.7824, G loss:3327.3543, D loss:8.9893, reg loss:5809.3473
test: movie: hr:0.4349,ndcg:0.2489,mrr:0.1922, book: hr:0.3085,ndcg:0.1842,mrr:0.1461
epoch:12, self loss:62171.3770, cross loss:63610.6680, G loss:3334.7437, D loss:8.5684, reg loss:5483.6032
test: movie: hr:0.4365,ndcg:0.2517,mrr:0.1952, book: hr:0.3116,ndcg:0.1864,mrr:0.1480
epoch:13, self loss:62385.1361, cross loss:63669.3416, G loss:3283.0137, D loss:8.8400, reg loss:5205.4787
test: movie: hr:0.4383,ndcg:0.2530,mrr:0.1964, book: hr:0.3099,ndcg:0.1852,mrr:0.1471
epoch:14, self loss:61479.5079, cross loss:62704.6028, G loss:3306.2666, D loss:8.0388, reg loss:4936.2579
test: movie: hr:0.4440,ndcg:0.2568,mrr:0.1996, book: hr:0.3166,ndcg:0.1894,mrr:0.1506
epoch:15, self loss:62379.7201, cross loss:63626.2241, G loss:3305.5304, D loss:7.7569, reg loss:4720.3241
test: movie: hr:0.4442,ndcg:0.2571,mrr:0.1999, book: hr:0.3180,ndcg:0.1918,mrr:0.1531
epoch:16, self loss:61272.6293, cross loss:62455.9153, G loss:3261.0678, D loss:7.8446, reg loss:4474.9553
test: movie: hr:0.4478,ndcg:0.2582,mrr:0.2003, book: hr:0.3304,ndcg:0.1962,mrr:0.1551
epoch:17, self loss:61249.4720, cross loss:62413.2693, G loss:3258.1718, D loss:7.3371, reg loss:4273.7456
test: movie: hr:0.4500,ndcg:0.2617,mrr:0.2041, book: hr:0.3349,ndcg:0.2002,mrr:0.1591
