epoch:0, self loss:5532581.7209, cross loss:4225151.8507, G loss:469.7928, D loss:434.2906, reg loss:39258.3074
test: movie: hr:0.1102,ndcg:0.0511,mrr:0.0336, book: hr:0.1088,ndcg:0.0501,mrr:0.0327
epoch:1, self loss:412700.1897, cross loss:241435.2951, G loss:1048.0039, D loss:158.7751, reg loss:129879.7354
test: movie: hr:0.2222,ndcg:0.1229,mrr:0.0929, book: hr:0.2341,ndcg:0.1400,mrr:0.1113
epoch:2, self loss:113923.1446, cross loss:80275.0132, G loss:1515.9218, D loss:79.1530, reg loss:33886.9684
test: movie: hr:0.2412,ndcg:0.1314,mrr:0.0983, book: hr:0.2713,ndcg:0.1595,mrr:0.1253
epoch:3, self loss:69329.2423, cross loss:62159.3741, G loss:1885.1696, D loss:53.8227, reg loss:17002.0266
test: movie: hr:0.2568,ndcg:0.1375,mrr:0.1016, book: hr:0.2881,ndcg:0.1687,mrr:0.1321
epoch:4, self loss:61328.0019, cross loss:58307.1167, G loss:2068.8583, D loss:44.4706, reg loss:9436.0185
test: movie: hr:0.2604,ndcg:0.1387,mrr:0.1020, book: hr:0.2948,ndcg:0.1711,mrr:0.1333
epoch:5, self loss:58385.6740, cross loss:57179.0124, G loss:2202.1539, D loss:35.9560, reg loss:5847.2830
test: movie: hr:0.2603,ndcg:0.1406,mrr:0.1044, book: hr:0.2931,ndcg:0.1714,mrr:0.1342
epoch:6, self loss:56958.6060, cross loss:56100.9291, G loss:2305.5051, D loss:31.5488, reg loss:4184.8726
test: movie: hr:0.2636,ndcg:0.1410,mrr:0.1040, book: hr:0.2923,ndcg:0.1711,mrr:0.1341
epoch:7, self loss:54389.8680, cross loss:54212.1669, G loss:2360.5277, D loss:27.9911, reg loss:3222.5213
test: movie: hr:0.2621,ndcg:0.1406,mrr:0.1039, book: hr:0.2937,ndcg:0.1714,mrr:0.1341
epoch:8, self loss:53612.7939, cross loss:53814.7316, G loss:2418.4517, D loss:24.9603, reg loss:2882.8477
test: movie: hr:0.2613,ndcg:0.1406,mrr:0.1041, book: hr:0.2921,ndcg:0.1712,mrr:0.1342
epoch:9, self loss:51143.8565, cross loss:51717.5600, G loss:2473.1904, D loss:22.9497, reg loss:2739.0405
test: movie: hr:0.2642,ndcg:0.1417,mrr:0.1047, book: hr:0.2924,ndcg:0.1709,mrr:0.1339
epoch:10, self loss:51796.6654, cross loss:51865.6925, G loss:2528.7671, D loss:20.8793, reg loss:2662.1496
test: movie: hr:0.2640,ndcg:0.1418,mrr:0.1048, book: hr:0.2940,ndcg:0.1715,mrr:0.1341
epoch:11, self loss:50355.8218, cross loss:50993.4370, G loss:2600.0960, D loss:18.4492, reg loss:2558.5433
