epoch:0, self loss:3548131.9479, cross loss:2864312.7794, G loss:819.5601, D loss:313.2956, reg loss:110254.8858
test: movie: hr:0.2972,ndcg:0.1643,mrr:0.1239, book: hr:0.1990,ndcg:0.1081,mrr:0.0808
epoch:1, self loss:224501.5035, cross loss:152246.2812, G loss:1926.8959, D loss:64.0232, reg loss:42486.6154
test: movie: hr:0.3264,ndcg:0.1737,mrr:0.1275, book: hr:0.2273,ndcg:0.1223,mrr:0.0906
epoch:2, self loss:95617.6708, cross loss:85354.4505, G loss:2484.2368, D loss:31.4818, reg loss:15121.6427
test: movie: hr:0.3418,ndcg:0.1894,mrr:0.1431, book: hr:0.2527,ndcg:0.1368,mrr:0.1017
epoch:3, self loss:83299.9775, cross loss:78157.6892, G loss:2759.2060, D loss:22.9777, reg loss:7822.5175
test: movie: hr:0.3448,ndcg:0.1903,mrr:0.1434, book: hr:0.2544,ndcg:0.1368,mrr:0.1013
epoch:4, self loss:76391.2913, cross loss:73447.9412, G loss:2943.3062, D loss:17.4289, reg loss:4995.9790
test: movie: hr:0.3452,ndcg:0.1904,mrr:0.1434, book: hr:0.2544,ndcg:0.1370,mrr:0.1015
epoch:5, self loss:72589.6577, cross loss:71305.5027, G loss:3098.6626, D loss:14.3503, reg loss:3807.8232
test: movie: hr:0.3437,ndcg:0.1895,mrr:0.1426, book: hr:0.2566,ndcg:0.1378,mrr:0.1020
epoch:6, self loss:68763.8677, cross loss:68524.8416, G loss:3288.5673, D loss:12.1027, reg loss:3192.9295
test: movie: hr:0.3450,ndcg:0.1903,mrr:0.1432, book: hr:0.2582,ndcg:0.1400,mrr:0.1043
epoch:7, self loss:67118.2318, cross loss:67330.7486, G loss:3381.9089, D loss:10.2691, reg loss:2884.3556
test: movie: hr:0.3464,ndcg:0.1917,mrr:0.1447, book: hr:0.2604,ndcg:0.1412,mrr:0.1051
epoch:8, self loss:65924.3563, cross loss:66254.0441, G loss:3483.8714, D loss:10.1068, reg loss:2731.8230
test: movie: hr:0.3477,ndcg:0.1923,mrr:0.1451, book: hr:0.2630,ndcg:0.1412,mrr:0.1044
epoch:9, self loss:65463.9104, cross loss:65983.7311, G loss:3553.2838, D loss:8.8011, reg loss:2560.7173
test: movie: hr:0.3475,ndcg:0.1919,mrr:0.1445, book: hr:0.2670,ndcg:0.1439,mrr:0.1068
epoch:10, self loss:64657.6015, cross loss:65003.0865, G loss:3549.1618, D loss:9.4351, reg loss:2402.4929
test: movie: hr:0.3502,ndcg:0.1926,mrr:0.1447, book: hr:0.2674,ndcg:0.1439,mrr:0.1066
epoch:11, self loss:65700.9631, cross loss:66234.5163, G loss:3555.3887, D loss:8.3834, reg loss:2325.3708
test: movie: hr:0.3487,ndcg:0.1933,mrr:0.1460, book: hr:0.2669,ndcg:0.1430,mrr:0.1056
epoch:12, self loss:64827.0500, cross loss:65227.2917, G loss:3583.7634, D loss:7.5484, reg loss:2202.8656
test: movie: hr:0.3521,ndcg:0.1939,mrr:0.1457, book: hr:0.2685,ndcg:0.1448,mrr:0.1075
epoch:13, self loss:65188.9488, cross loss:65551.3196, G loss:3641.4209, D loss:7.4305, reg loss:2131.7753
test: movie: hr:0.3535,ndcg:0.1955,mrr:0.1474, book: hr:0.2716,ndcg:0.1462,mrr:0.1083
epoch:14, self loss:65347.2146, cross loss:65804.0962, G loss:3636.4785, D loss:7.1050, reg loss:2056.3549
test: movie: hr:0.3579,ndcg:0.1970,mrr:0.1481, book: hr:0.2722,ndcg:0.1477,mrr:0.1100
epoch:15, self loss:63427.6004, cross loss:63775.8145, G loss:3653.4221, D loss:6.5844, reg loss:1947.2532
test: movie: hr:0.3573,ndcg:0.1981,mrr:0.1496, book: hr:0.2722,ndcg:0.1480,mrr:0.1105
epoch:16, self loss:63716.2405, cross loss:64156.9606, G loss:3628.3142, D loss:6.9758, reg loss:1877.0977
